District,Mandal,Date,Rainfall (mm),temp_min ,Temp,humidity_min (%),humidity_max (%),wind_speed_min (Kmph),wind_speed_max (Kmph)
Warangal Rural,Nallabelly,1/1/20,0,21.8,30.1,64,99.9,0,10.1
Warangal Rural,Nallabelly,1/2/20,0,19.6,31.5,62.9,100,0,6.1
Warangal Rural,Nallabelly,1/3/20,0,22.4,30.2,54.5,99,0,8.1
Warangal Rural,Nallabelly,1/4/20,0,21,28.7,71,98.9,0,10.7
Warangal Rural,Nallabelly,1/5/20,0,19.1,26.1,79.7,99.5,0,9.6
Warangal Rural,Nallabelly,1/6/20,0,19.3,30.1,53.4,96.6,0,13.6
Warangal Rural,Nallabelly,1/7/20,0,22.4,32.6,48.6,98.1,0,4.6
Warangal Rural,Nallabelly,1/8/20,0,22.2,31.2,50.6,97.5,0,5.9
Warangal Rural,Nallabelly,1/9/20,0,21.3,29.7,58.2,98.1,0,10.5
Warangal Rural,Nallabelly,1/10/20,0,20.9,30.1,55,97.5,0,9.2
Warangal Rural,Nallabelly,1/11/20,0,18.3,30.4,61.6,87,0,8.6
Warangal Rural,Nallabelly,1/12/20,0,15.3,31.3,39.9,95.4,0,10.8
Warangal Rural,Nallabelly,1/13/20,0,12.7,31.4,34.9,92.6,0,9.4
Warangal Rural,Nallabelly,1/14/20,0,19.3,33.3,29.9,97.6,0,6.5
Warangal Rural,Nallabelly,1/15/20,0,19.3,33,47.5,99.2,0,4.2
Warangal Rural,Nallabelly,1/16/20,0,17.9,32.6,42.7,99.5,0,4.6
Warangal Rural,Nallabelly,1/17/20,0,19.5,31.4,46.1,98.7,0,4.1
Warangal Rural,Nallabelly,1/18/20,0,19.7,32.1,45.9,97.6,0,4.5
Warangal Rural,Nallabelly,1/19/20,0,19.5,33.3,48.7,98.1,0,19
Warangal Rural,Nallabelly,1/20/20,0,20,32.6,47.2,98.4,0,18.3
Warangal Rural,Nallabelly,1/21/20,0,20,32.8,48.6,98.4,0,14.8
Warangal Rural,Nallabelly,1/22/20,0,20.7,33.3,49.7,97.9,0,21.2
Warangal Rural,Nallabelly,1/23/20,0,20.2,33.3,46.6,98.4,0,23.3
Warangal Rural,Nallabelly,1/24/20,0,18,33.8,42.3,98.3,0,4.4
Warangal Rural,Nallabelly,1/25/20,0,16.9,33.5,42.3,97.9,0,6.3
Warangal Rural,Nallabelly,1/26/20,0,19.3,33.1,37,98.5,0,11.3
Warangal Rural,Nallabelly,1/27/20,0,16.8,33.3,43.5,98.7,0,13
Warangal Rural,Nallabelly,1/28/20,0,21.5,35.1,36.5,97.1,0,25.1
Warangal Rural,Nallabelly,1/29/20,0,21.4,33.7,41.8,97.1,0,29.6
Warangal Rural,Nallabelly,1/30/20,0,21.1,33.4,55.6,98.1,0,32
Warangal Rural,Nallabelly,1/31/20,0,16.3,30.4,60.1,96.3,0,9.4
Warangal Rural,Nallabelly,2/1/20,0,20.4,33.3,54.1,96,0,5.9
Warangal Rural,Nallabelly,2/2/20,0,19.2,32.9,57.3,94.4,0,11.2
Warangal Rural,Nallabelly,2/3/20,0,22.4,32.6,49.5,79.2,0,5.4
Warangal Rural,Nallabelly,2/4/20,0,22.1,32.7,52.2,91.9,0,24.7
Warangal Rural,Nallabelly,2/5/20,0,22.4,33.5,68.3,100,0,10
Warangal Rural,Nallabelly,2/6/20,0,22.4,35.2,50,95.5,0,5.2
Warangal Rural,Nallabelly,2/7/20,0,22.1,35.5,49.2,100,0,6.6
Warangal Rural,Nallabelly,2/8/20,0,22,32.6,63.3,100,0,6.4
Warangal Rural,Nallabelly,2/9/20,9.8,20.6,29.8,88.2,100,0,4.8
Warangal Rural,Nallabelly,2/10/20,0,21,24.9,91.5,100,0,9.5
Warangal Rural,Nallabelly,2/11/20,0,21.3,32.2,82.1,100,0,6.6
Warangal Rural,Nallabelly,2/12/20,0,22.4,30.7,82.7,100,0,4.3
Warangal Rural,Nallabelly,2/13/20,0,19.3,32.6,78.7,100,0,5.5
Warangal Rural,Nallabelly,2/14/20,0,19.7,32.6,49.6,100,0,12.4
Warangal Rural,Nallabelly,2/15/20,0,19.3,35.2,39.7,100,0,8.4
Warangal Rural,Nallabelly,2/16/20,0,20.6,35.2,69.8,100,0,5.5
Warangal Rural,Nallabelly,2/17/20,0,20.4,35.7,48.8,100,0,5.4
Warangal Rural,Nallabelly,2/18/20,0,14.4,35.2,42.6,100,0,5.5
Warangal Rural,Nallabelly,2/19/20,0,17.1,35.1,34,98,0,11.1
Warangal Rural,Nallabelly,2/20/20,0,19.3,33.2,47.2,97.8,0,28.3
Warangal Rural,Nallabelly,2/21/20,0,18.9,32.7,59.5,97.3,0,26.1
Warangal Rural,Nallabelly,2/22/20,0,18.2,32.5,56.8,95.2,0,25.8
Warangal Rural,Nallabelly,2/23/20,0,17.8,33.1,44.9,97,0,27.9
Warangal Rural,Nallabelly,2/24/20,0,21.5,32.8,56.4,96.1,0,30
Warangal Rural,Nallabelly,2/25/20,0,21.2,32.1,46.9,95.7,0,24.8
Warangal Rural,Nallabelly,2/26/20,0,20.2,31.7,55.9,95.9,0,17.4
Warangal Rural,Nallabelly,2/27/20,0,17.8,33.3,47.1,79.1,0,7.5
Warangal Rural,Nallabelly,2/28/20,0,17.3,32.1,29.4,96.3,0,11.6
Warangal Rural,Nallabelly,2/29/20,0,19.9,33.3,45,96.3,0,15.2
Warangal Rural,Nallabelly,3/1/20,0,20.8,33.1,53.3,95.9,0,22
Warangal Rural,Nallabelly,3/2/20,0,21.8,33.2,57.8,94.5,0,17.4
Warangal Rural,Nallabelly,3/3/20,0,20.6,32.7,52.7,96.1,0,18.2
Warangal Rural,Nallabelly,3/4/20,0,22.2,33.4,53.7,93.9,0,30.1
Warangal Rural,Nallabelly,3/5/20,0,21.6,34.5,58.7,95.5,0,30.5
Warangal Rural,Nallabelly,3/6/20,0.3,22.7,32.4,64.7,97,0,16.4
Warangal Rural,Nallabelly,3/7/20,0,23.4,31.8,69,96.5,0,18.2
Warangal Rural,Nallabelly,3/8/20,0,22.8,32,68,97.5,0,26.8
Warangal Rural,Nallabelly,3/9/20,0,23.6,33.3,64.9,91.4,0,18.7
Warangal Rural,Nallabelly,3/10/20,0,21.7,33.3,63.8,95.4,0,14.3
Warangal Rural,Nallabelly,3/11/20,0,21.9,33.5,57.6,95.1,0,34.1
Warangal Rural,Nallabelly,3/12/20,0,22.9,33.4,62,94,0,34.1
Warangal Rural,Nallabelly,3/13/20,0,23.4,33.9,58.2,94.9,0,29.7
Warangal Rural,Nallabelly,3/14/20,0,21.4,33.8,55.2,96.3,0,30.4
Warangal Rural,Nallabelly,3/15/20,0,21.1,32.9,56.4,96.6,0,19.8
Warangal Rural,Nallabelly,3/16/20,0,21.1,34.6,44.5,96.8,0,17.1
Warangal Rural,Nallabelly,3/17/20,0,22.7,35.1,54.6,96.1,0,24
Warangal Rural,Nallabelly,3/18/20,0,21.1,36.5,51.3,96.6,0,24.5
Warangal Rural,Nallabelly,3/19/20,0,23,35.9,38.9,84.7,0,17.4
Warangal Rural,Nallabelly,3/20/20,0,21,36.7,35.9,87.1,0,17
Warangal Rural,Nallabelly,3/21/20,0,23.3,35.6,42.7,93.8,0,21
Warangal Rural,Nallabelly,3/22/20,0,23.3,34.3,51.2,96,0,14.3
Warangal Rural,Nallabelly,3/23/20,0,23,36,42.5,96.8,0,13.2
Warangal Rural,Nallabelly,3/24/20,0,22.3,34.9,50.2,95.2,0,15.9
Warangal Rural,Nallabelly,3/25/20,0,23.3,36,42.2,93.4,0,14.1
Warangal Rural,Nallabelly,3/26/20,0,23.2,35.8,46,93,0,15.3
Warangal Rural,Nallabelly,3/27/20,0,23.6,36.2,41.7,87.7,0,22.3
Warangal Rural,Nallabelly,3/28/20,0,21.5,37,34.4,78.9,0,20.8
Warangal Rural,Nallabelly,3/29/20,0,22.4,37.6,28,78.7,0,8.9
Warangal Rural,Nallabelly,3/30/20,0,21.7,37.9,32.1,80.4,0,10.6
Warangal Rural,Nallabelly,3/31/20,0,23.6,37.5,37.9,82.4,0,7.1
Warangal Rural,Nallabelly,4/1/20,0,22.1,37.8,36.6,87.4,,9.2
Warangal Rural,Nallabelly,4/2/20,0,22.7,38.4,31.8,74.4,,12.7
Warangal Rural,Nallabelly,4/3/20,0,24.4,37.5,33.8,87.4,,15.3
Warangal Rural,Nallabelly,4/4/20,0,22.1,32.5,55.1,94.3,,13.6
Warangal Rural,Nallabelly,4/5/20,0,22.1,35,39.7,93.8,,13.3
Warangal Rural,Nallabelly,4/6/20,0,24.1,35.8,42,91.5,,14.3
Warangal Rural,Nallabelly,4/7/20,0,25,36.1,45.4,91.9,,14.5
Warangal Rural,Nallabelly,4/8/20,0,23.7,37.2,37.1,93,,14.3
Warangal Rural,Nallabelly,4/9/20,0,25.8,37.6,34.5,88.8,,12.1
Warangal Rural,Nallabelly,4/10/20,0,20.9,36.2,43.5,89.1,,23.7
Warangal Rural,Nallabelly,4/11/20,0,22.8,36.9,36.3,86.7,,15.7
Warangal Rural,Nallabelly,4/12/20,0,22.9,37.6,33.9,91.2,,24.6
Warangal Rural,Nallabelly,4/13/20,0,22.6,37.9,31.6,90.1,,16
Warangal Rural,Nallabelly,4/14/20,0,22.5,38.3,24,80.9,,19.5
Warangal Rural,Nallabelly,4/15/20,0,23.3,38.1,22.3,92.3,,15.4
Warangal Rural,Nallabelly,4/16/20,0,23,37.5,28.5,85.9,,12.5
Warangal Rural,Nallabelly,4/17/20,0,23.6,37.8,33.3,93.1,,16.7
Warangal Rural,Nallabelly,4/18/20,0,24.8,37.3,37.6,91.5,,18.6
Warangal Rural,Nallabelly,4/19/20,0,24.7,37.2,42.7,86.2,,15.7
Warangal Rural,Nallabelly,4/20/20,0,23.3,35.2,42.4,88.7,,15.7
Warangal Rural,Nallabelly,4/21/20,0,23.5,37.9,36.8,87.5,,17.4
Warangal Rural,Nallabelly,4/22/20,0,24.5,37.8,34.4,88.9,,24
Warangal Rural,Nallabelly,4/23/20,0,24.9,37.6,37.9,88.8,,28.1
Warangal Rural,Nallabelly,4/24/20,0,26,38,39.8,87.5,,26.9
Warangal Rural,Nallabelly,4/25/20,0,25.9,37.7,40.2,88.8,,25.9
Warangal Rural,Nallabelly,4/26/20,0,25.6,38.9,38.1,82,,20.8
Warangal Rural,Nallabelly,4/27/20,17.1,24.9,37.6,42.9,90.5,,22.6
Warangal Rural,Nallabelly,4/28/20,0,23.7,37.1,44.7,83.6,,16.4
Warangal Rural,Nallabelly,4/29/20,0.5,21.9,37.5,40.5,92.4,,14.4
Warangal Rural,Nallabelly,4/30/20,0,25.3,37.2,40.7,87.2,,15.3
Warangal Rural,Nallabelly,5/1/20,0,25.1,39.1,33.7,78.3,,13.2
Warangal Rural,Nallabelly,5/2/20,0,26.1,39.7,33.3,85.3,,14.8
Warangal Rural,Nallabelly,5/3/20,0,26.7,38.1,39.7,84.3,,19.1
Warangal Rural,Nallabelly,5/4/20,0,26.5,40.6,35.4,86.1,,17.4
Warangal Rural,Nallabelly,5/5/20,0,27.6,39.6,37.1,84,,23.1
Warangal Rural,Nallabelly,5/6/20,0,26.9,39.3,33.9,88.6,,26.5
Warangal Rural,Nallabelly,5/7/20,0,27.2,38.9,39.1,86.2,,30.8
Warangal Rural,Nallabelly,5/8/20,0,27.3,38.9,37.2,85,,15.4
Warangal Rural,Nallabelly,5/9/20,0,28,38.3,39.4,73.3,,15.5
Warangal Rural,Nallabelly,5/10/20,0,27.1,39.8,34,84.4,,15.2
Warangal Rural,Nallabelly,5/11/20,0,23.5,36.1,25,72,,20.8
Warangal Rural,Nallabelly,5/12/20,0,26.7,39,24.9,81,,20.5
Warangal Rural,Nallabelly,5/13/20,0,26.6,38.3,32.8,84.6,,16.5
Warangal Rural,Nallabelly,5/14/20,0,26,39.4,33.1,83.3,,15.5
Warangal Rural,Nallabelly,5/15/20,0,26.3,37.9,37.2,80.2,,17.5
Warangal Rural,Nallabelly,5/16/20,0,27.1,39.1,33.2,82.9,,20.3
Warangal Rural,Nallabelly,5/17/20,0,24.6,39.5,34.8,83,,15
Warangal Rural,Nallabelly,5/18/20,18,25.5,39.1,36.6,91.9,,11.4
Warangal Rural,Nallabelly,5/19/20,1.6,25.2,39,34.2,89.6,,14.5
Warangal Rural,Nallabelly,5/20/20,0,25.1,39.1,29.5,81.1,,16.8
Warangal Rural,Nallabelly,5/21/20,0,24.5,41.3,15.2,69.2,,17.7
Warangal Rural,Nallabelly,5/22/20,0,23.7,43.6,12.8,61.9,,14.6
Warangal Rural,Nallabelly,5/23/20,0,28,44.3,10.9,84.1,,16.8
Warangal Rural,Nallabelly,5/24/20,0,28.6,43.8,20.9,87.5,,18.5
Warangal Rural,Nallabelly,5/25/20,0,28.5,43.3,32.6,87.9,,15.2
Warangal Rural,Nallabelly,5/26/20,0,29.2,42.9,34.3,87.9,,20.6
Warangal Rural,Nallabelly,5/27/20,0,28.5,42.6,38.7,77.6,,18.4
Warangal Rural,Nallabelly,5/28/20,0,29.4,41.5,38,88,,17.1
Warangal Rural,Nallabelly,5/29/20,0,29.5,43.6,29.1,81.1,,19.3
Warangal Rural,Nallabelly,5/30/20,37,22.1,41.9,29.4,96.5,,26.1
Warangal Rural,Nallabelly,5/31/20,0,25.4,36.3,48.9,90.5,,18.7
Warangal Rural,Nallabelly,6/1/20,0.3,24.5,37.1,51.6,88.5,0,16.4
Warangal Rural,Nallabelly,6/2/20,0.2,25.9,36.9,46.8,88.8,0,12.7
Warangal Rural,Nallabelly,6/3/20,7,22.7,37.7,45.3,96.4,0,23.6
Warangal Rural,Nallabelly,6/4/20,0,27.1,35.1,52.1,86.2,3.4,13.9
Warangal Rural,Nallabelly,6/5/20,0,27.9,35.7,45,74.9,0,18.9
Warangal Rural,Nallabelly,6/6/20,0,27.9,37.2,39.7,72.9,0,11.9
Warangal Rural,Nallabelly,6/7/20,0,27.8,37.9,34.4,78.3,0,13.9
Warangal Rural,Nallabelly,6/8/20,0,26.8,37.7,40.8,80.3,0,12.4
Warangal Rural,Nallabelly,6/9/20,0,26.9,37.8,38.1,72.3,0,15.3
Warangal Rural,Nallabelly,6/10/20,22,23.2,39.8,35.7,96.4,0,9.7
Warangal Rural,Nallabelly,6/11/20,56.3,23.3,37.3,49,97.4,0,9.5
Warangal Rural,Nallabelly,6/12/20,1.7,23.7,30.2,74.2,95.5,0,9
Warangal Rural,Nallabelly,6/13/20,0,25.4,30.5,75.2,93.2,0,9.8
Warangal Rural,Nallabelly,6/14/20,0,26.5,34.1,61.5,87.7,0,11.6
Warangal Rural,Nallabelly,6/15/20,0.4,25.6,34.7,56.8,91.3,0,13.6
Warangal Rural,Nallabelly,6/16/20,4.6,25.2,34.4,59.7,97.4,0,11.2
Warangal Rural,Nallabelly,6/17/20,7.4,24.6,33.6,63.6,97.1,2.5,14.6
Warangal Rural,Nallabelly,6/18/20,0,25.1,30.1,78,91.2,0,11.2
Warangal Rural,Nallabelly,6/19/20,19.4,24.4,33.3,63.8,97.4,0,9.5
Warangal Rural,Nallabelly,6/20/20,1.1,26.2,32.8,69.7,88.2,3.6,11.9
Warangal Rural,Nallabelly,6/21/20,6.2,24.7,34.1,64.3,95.3,0,14.6
Warangal Rural,Nallabelly,6/22/20,0,26.3,31.3,70.5,95.1,0,13.1
Warangal Rural,Nallabelly,6/23/20,18.8,24.1,31.1,72.1,97.5,0,13.1
Warangal Rural,Nallabelly,6/24/20,0,25.5,34.8,59.6,95.7,0,10.3
Warangal Rural,Nallabelly,6/25/20,0,26.7,37.1,57.8,92.9,0,15
Warangal Rural,Nallabelly,6/26/20,0,26.3,36.2,56.2,94.3,2,16
Warangal Rural,Nallabelly,6/27/20,0,26.2,35.7,58.5,93.5,0,11.6
Warangal Rural,Nallabelly,6/28/20,0,25.1,37,54,93.4,0,12.4
Warangal Rural,Nallabelly,6/29/20,0,26,35.8,60.3,94.4,0,11.4
Warangal Rural,Nallabelly,6/30/20,0.2,26.6,36.2,59,93.7,0,10.6
Warangal Rural,Nallabelly,7/1/20,0.9,26,35.5,62.45,95.55,0,7.7
Warangal Rural,Nallabelly,7/2/20,34.2,24.3,34.25,65.05,98.2,0,10.2
Warangal Rural,Nallabelly,7/3/20,0,26,35.05,63.85,92.8,0,7.9
Warangal Rural,Nallabelly,7/4/20,47.9,22.75,32.65,72.2,98.25,0,8.8
Warangal Rural,Nallabelly,7/5/20,1.9,24.25,30.9,75.9,96.25,0,10.7
Warangal Rural,Nallabelly,7/6/20,49,22.95,28.55,88.1,98.25,0,14.7
Warangal Rural,Nallabelly,7/7/20,0,25.25,30.5,79.6,97.95,3.4,9.9
Warangal Rural,Nallabelly,7/8/20,0,26.1,32.75,70.1,93.85,0,11.8
Warangal Rural,Nallabelly,7/9/20,3.1,24.7,33.85,65.6,97.65,0,9.7
Warangal Rural,Nallabelly,7/10/20,5.8,22.45,32.05,75.15,98.35,0,9.1
Warangal Rural,Nallabelly,7/11/20,0,24.45,31.9,70.25,96.8,0,6.3
Warangal Rural,Nallabelly,7/12/20,0,24.8,33.55,69.05,96.65,0,6.3
Warangal Rural,Nallabelly,7/13/20,1.5,24.2,32.7,71.4,98,0,6.9
Warangal Rural,Nallabelly,7/14/20,0.2,24.15,30.65,80.7,97.85,0,10.6
Warangal Rural,Nallabelly,7/15/20,28.7,24.05,30.75,76.4,98.75,0,12.7
Warangal Rural,Nallabelly,7/16/20,0,24.55,29.95,81.5,98.65,0,13.4
Warangal Rural,Nallabelly,7/17/20,0,24.45,29.95,79.05,94.7,1.4,13
Warangal Rural,Nallabelly,7/18/20,0,24.65,32.85,65.7,95.3,0.9,10.2
Warangal Rural,Nallabelly,7/19/20,2.8,25.4,34.5,63.5,97.1,0.3,11.2
Warangal Rural,Nallabelly,7/20/20,1.6,24.8,33.75,71.5,99.9,0,10.1
Warangal Rural,Nallabelly,7/21/20,0.4,26.7,35.2,72.6,99.9,0.6,13.1
Warangal Rural,Nallabelly,7/22/20,0,27.6,35.4,60.1,99.9,0.4,13
Warangal Rural,Nallabelly,7/23/20,67.8,24.3,36.1,69.8,99.9,0,13.5
Warangal Rural,Nallabelly,7/24/20,0,25,30.1,90.9,99.9,0,6
Warangal Rural,Nallabelly,7/25/20,0,25,35.7,69.3,99.9,0.1,6.5
Warangal Rural,Nallabelly,7/26/20,2.8,25,35.9,64.2,99.9,0.2,7.7
Warangal Rural,Nallabelly,7/27/20,0,27.3,37.9,56.2,99,0,5.8
Warangal Rural,Nallabelly,7/28/20,0,27.6,37.4,63.7,83.7,0.4,6.7
Warangal Rural,Nallabelly,7/29/20,0,25,37.5,59.8,99.9,0,14.4
Warangal Rural,Nallabelly,7/30/20,0,27.6,35.3,71.4,99.9,0,8.7
Warangal Rural,Nallabelly,7/31/20,0,27.6,35.3,63.9,99.9,0,11.5
Warangal Rural,Nallabelly,8/1/20,0,27.6,35.8,63.8,99.9,0,10.9
Warangal Rural,Nallabelly,8/2/20,0,25,33.2,63.1,99.9,0,8.7
Warangal Rural,Nallabelly,8/3/20,77.6,26.2,35.7,72.9,99.9,0,8.6
Warangal Rural,Nallabelly,8/4/20,15.2,25.8,33.1,66.8,99.9,0,7.3
Warangal Rural,Nallabelly,8/5/20,13.6,25,32.5,67.3,99.9,0,8.8
Warangal Rural,Nallabelly,8/6/20,5.7,26.1,30.8,84.3,99.9,0,10.7
Warangal Rural,Nallabelly,8/7/20,0,27,35.3,73.4,99.2,0.3,15.2
Warangal Rural,Nallabelly,8/8/20,2.4,27.6,35.8,66.7,98.2,0,9.6
Warangal Rural,Nallabelly,8/9/20,0,27.6,33.4,66.1,99.9,0,7.6
Warangal Rural,Nallabelly,8/10/20,84,24.3,30.7,74,99.9,0,8.2
Warangal Rural,Nallabelly,8/11/20,63.2,24.9,25.8,97.7,99.9,0,7.8
Warangal Rural,Nallabelly,8/12/20,1.4,25.15,32.6,76.4,97.6,0,7.2
Warangal Rural,Nallabelly,8/13/20,42.4,23.9,27.6,96.75,99.9,0,8.4
Warangal Rural,Nallabelly,8/14/20,77.5,22.25,25.2,98.45,99.9,0,9.6
Warangal Rural,Nallabelly,8/15/20,263.1,22.85,25.8,99.15,99.9,0,9.6
Warangal Rural,Nallabelly,8/16/20,118.3,23.35,25.9,89.75,99.9,0,10.8
Warangal Rural,Nallabelly,8/17/20,100,22.35,27.1,98.8,99.9,0,9
Warangal Rural,Nallabelly,8/18/20,33.3,23.85,27.7,88.35,99.9,0,8.4
Warangal Rural,Nallabelly,8/19/20,34.6,23.7,32.4,70.9,99.9,0,10.5
Warangal Rural,Nallabelly,8/20/20,152.9,22.95,27.4,71.05,99.9,0,9.6
Warangal Rural,Nallabelly,8/21/20,94.2,24.15,25,78.9,99.9,0.2,10.7
Warangal Rural,Nallabelly,8/22/20,33.3,24.85,30.8,76.6,99.9,0,12.4
Warangal Rural,Nallabelly,8/23/20,0,25.65,33,75.85,99.9,0.7,11.1
Warangal Rural,Nallabelly,8/24/20,13,24.15,35.9,71.4,99.9,0,10.4
Warangal Rural,Nallabelly,8/25/20,0,25.6,35.2,71.7,99.9,0,7.7
Warangal Rural,Nallabelly,8/26/20,0,26.4,35.1,70.4,99.9,0,8.8
Warangal Rural,Nallabelly,8/27/20,8.1,24.05,33.1,78.9,99.9,0,7.9
Warangal Rural,Nallabelly,8/28/20,0.6,24.65,30.4,84.6,99.7,0,10.7
Warangal Rural,Nallabelly,8/29/20,2,25,32.7,74.35,99.05,0,9.9
Warangal Rural,Nallabelly,8/30/20,0.6,24.65,35.8,71.1,99.9,0,9.1
Warangal Rural,Nallabelly,8/31/20,0,25.1,35.3,66.5,99.7,0,8
Warangal Rural,Nallabelly,9/1/20,0,25.7,35.9,59.2,99.9,0,7
Warangal Rural,Nallabelly,9/2/20,0,26.6,35.8,68.5,99.9,0,6.9
Warangal Rural,Nallabelly,9/3/20,4.8,24.4,32.7,72,99.9,0,12.7
Warangal Rural,Nallabelly,9/4/20,26.2,25.3,35.5,64.5,99.9,0,11
Warangal Rural,Nallabelly,9/5/20,0,26.1,35.7,65.5,99.9,0,10.4
Warangal Rural,Nallabelly,9/6/20,0,24.9,36.6,66,99.9,0,8.8
Warangal Rural,Nallabelly,9/7/20,0,25.8,37.4,65.2,98.3,0,9.3
Warangal Rural,Nallabelly,9/8/20,0,24.9,36.2,57.3,99.9,0,11.4
Warangal Rural,Nallabelly,9/9/20,0,25,37.5,59.1,100,0,7.7
Warangal Rural,Nallabelly,9/10/20,0,25.5,33.1,72.7,99.9,0,7.6
Warangal Rural,Nallabelly,9/11/20,12.7,23.8,35.3,65.3,99.9,0,9.1
Warangal Rural,Nallabelly,9/12/20,76.5,23.8,33.7,71.5,100,0,9.6
Warangal Rural,Nallabelly,9/13/20,5.8,24.4,33.3,70.1,99.9,0,6.9
Warangal Rural,Nallabelly,9/14/20,12,24.3,32.5,82.4,100,0,6.9
Warangal Rural,Nallabelly,9/15/20,33.9,24.5,35.5,79.8,100,0,7.4
Warangal Rural,Nallabelly,9/16/20,7.4,25.4,35.3,74.8,100,0,5.1
Warangal Rural,Nallabelly,9/17/20,16.1,25,31,65.4,100,0,6.4
Warangal Rural,Nallabelly,9/18/20,0,25.6,36.4,59.3,100,0,5.4
Warangal Rural,Nallabelly,9/19/20,0,26.5,34.4,79.3,99.9,0,13.7
Warangal Rural,Nallabelly,9/20/20,2.3,25,35.6,64.8,100,0,7.7
Warangal Rural,Nallabelly,9/21/20,2.1,24.8,33.4,75.7,100,0,10.7
Warangal Rural,Nallabelly,9/22/20,48.5,25,32.1,79,100,0,8.7
Warangal Rural,Nallabelly,9/23/20,0,24.9,33.2,72.2,99.9,3,10.4
Warangal Rural,Nallabelly,9/24/20,0,26.1,32.4,74,97.6,1.1,10.2
Warangal Rural,Nallabelly,9/25/20,0,25.2,33.3,66.6,99.9,0,8.1
Warangal Rural,Nallabelly,9/26/20,83.3,24.1,33.3,71.4,100,0,6.9
Warangal Rural,Nallabelly,9/27/20,9.2,23,29.9,85.1,100,0,4.5
Warangal Rural,Nallabelly,9/28/20,0,24.8,35.3,68.9,100,0,5.3
Warangal Rural,Nallabelly,9/29/20,0,24.9,35.9,60.8,100,0,6.2
Warangal Rural,Nallabelly,9/30/20,2.4,24.2,35.8,62.5,99.9,0,6.5
Warangal Rural,Nallabelly,10/1/20,0,24.7,35.3,72.4,99.9,5.1,0
Warangal Rural,Nallabelly,10/2/20,0,26.1,35.5,70.8,99.9,6.2,0
Warangal Rural,Nallabelly,10/3/20,0,27.6,35.3,64.7,99.9,6.8,0
Warangal Rural,Nallabelly,10/4/20,0,25,35.4,63.6,99.9,6.7,0
Warangal Rural,Nallabelly,10/5/20,0,25,35.3,57.4,97.6,5.9,0
Warangal Rural,Nallabelly,10/6/20,0,24.6,35.5,66.5,98.5,6.3,0
Warangal Rural,Nallabelly,10/7/20,1.7,24.6,33.9,54.5,100,4.9,0
Warangal Rural,Nallabelly,10/8/20,15.7,23.8,31,84.3,100,6.5,0
Warangal Rural,Nallabelly,10/9/20,0.2,24.7,33,84.5,100,4.6,0
Warangal Rural,Nallabelly,10/10/20,4.9,25.3,35.4,78.7,100,6.8,0
Warangal Rural,Nallabelly,10/11/20,22.6,25,32.8,84.9,99.9,11.5,0
Warangal Rural,Nallabelly,10/12/20,5.3,25,32.8,77.5,99.9,4,0
Warangal Rural,Nallabelly,10/13/20,33,23.6,33.1,79.4,100,9.4,0
Warangal Rural,Nallabelly,10/14/20,48.4,24.5,28,94.5,99.9,13.6,0.8
Warangal Rural,Nallabelly,10/15/20,0,25,32.2,84.3,99.9,6.5,0
Warangal Rural,Nallabelly,10/16/20,0,27.6,32.7,77.5,99.9,4.7,0
Warangal Rural,Nallabelly,10/17/20,7.5,25,35.5,71.4,99.9,3.9,0
Warangal Rural,Nallabelly,10/18/20,2.2,25,32.8,87.5,99.9,2.4,0
Warangal Rural,Nallabelly,10/19/20,0,25,35.3,66.3,99.9,3.9,0
Warangal Rural,Nallabelly,10/20/20,5.3,25,35.3,71.4,99.9,4.9,0
Warangal Rural,Nallabelly,10/21/20,9.2,25,32.7,78,99.9,5.4,0
Warangal Rural,Nallabelly,10/22/20,0.3,25,33,84.8,99.9,3,0
Warangal Rural,Nallabelly,10/23/20,0,22.5,35.5,71.1,99.9,3.6,0
